Citroen;C-Elysee;1.6 VTi AT (115 hp);1165;ICEV-p;Lower medium
Citroen;C-Elysee;1.6 VTi MT (115 hp);1165;ICEV-p;Lower medium
Opel;Zafira;1.4 Turbo AT (140 hp);1589;ICEV-p;Van
Opel;Zafira;1.4 Turbo MT (140 hp);1589;ICEV-p;Van
Opel;Zafira;1.6 AT (170 hp);1701;ICEV-p;Van
Ford;GT;5.4 T MT (558 hp);1520;ICEV-p;Medium
Ford;GT;5.4 T MT EU-spec (549 hp);1580;ICEV-p;Medium
Hyundai;ix20;1.4 CRDi MT (90 hp);1270;ICEV-d;Lower medium
Hyundai;ix20;1.4 MT (90 hp);1178;ICEV-p;Lower medium
Hyundai;ix20;1.4 MT blue (90 hp);1178;ICEV-p;Lower medium
Hyundai;ix20;1.6 AT (125 hp);1194;ICEV-p;Lower medium
Hyundai;ix20;1.6 MT (125 hp);1180;ICEV-p;Lower medium
Hyundai;ix20;1.6 MT blue (125 hp);1180;ICEV-p;Lower medium
Infiniti;Q50;2.0 T AT (211 hp);1642;ICEV-p;Large
Infiniti;Q50;3.5 AT AWD Hybrid (298 hp);1861;HEV-p;Large
Opel;Zafira;1.8 MT (115 hp);1589;ICEV-p;Van
Opel;Zafira;1.8 Turbo MT (140 hp);1589;ICEV-p;Van
Opel;Zafira;2.0 CDTI AT (130 hp);1589;ICEV-d;Van
Kia;Cadenza;3.3 GDI AT (290 hp);1648;ICEV-p;Large
Nissan;GT-R;3.8 GR6 (570 hp);1752;ICEV-p;Large
Opel;Zafira;2.0 CDTI MT (130 hp);1589;ICEV-d;Van
Opel;Zafira;1.6 MT (100 hp);1275;ICEV-p;Van
Opel;Zafira;1.8 AT (115 hp);1330;ICEV-p;Van
Opel;Zafira;1.8 AT (125 hp);1365;ICEV-p;Van
Peugeot;301;1.6 VTi AT (115 hp);1165;ICEV-p;Lower medium
Peugeot;301;1.6 VTi MT (115 hp);1165;ICEV-p;Lower medium
Peugeot;408;1.6 VTi AT (120 hp);1398;ICEV-p;Lower medium
Peugeot;408;1.6 THP AT (150 hp);1419;ICEV-p;Lower medium
Peugeot;408;1.6 MT (110 hp);1375;ICEV-p;Lower medium
Peugeot;408;1.6 VTi MT (120 hp);1374;ICEV-p;Lower medium
Peugeot;408;1.6 HDI MT (112 hp);1400;ICEV-d;Lower medium
Opel;Zafira;1.8 MT (115 hp);1295;ICEV-p;Van
Opel;Zafira;1.8 MT (125 hp);1345;ICEV-p;Van
Opel;Zafira;2.0 DI MT (82 hp);1405;ICEV-d;Van
Subaru;BRZ;2.0 AT (200 hp);1258;ICEV-p;Lower medium
Subaru;BRZ;2.0 MT (200 hp);1202;ICEV-p;Lower medium
Opel;Zafira;2.0 DTI MT (100 hp);1460;ICEV-d;Van
Opel;Zafira;2.2 AT (147 hp);1395;ICEV-p;Van
Opel;Zafira;2.2 MT (147 hp);1395;ICEV-p;Van
Opel;Zafira;2.2 DTI MT (125 hp);1460;ICEV-d;Van
Chevrolet;Cruze;1.6 AT (109 hp);1310;ICEV-p;Lower medium
Chevrolet;Cruze;1.6 MT (109 hp);1285;ICEV-p;Lower medium
Chevrolet;Cruze;1.7 TD MT (130 hp);1425;ICEV-d;Lower medium
Chevrolet;Cruze;1.8 AT (141 hp);1315;ICEV-p;Lower medium
Chevrolet;Cruze;1.8 MT (141 hp);1290;ICEV-p;Lower medium
Chevrolet;Cruze;1.4 Turbo MT (140 hp);1319;ICEV-p;Lower medium
Chevrolet;Cruze;1.6 AT (109 hp);1315;ICEV-p;Lower medium
Chevrolet;Cruze;1.6 MT (109 hp);1305;ICEV-p;Lower medium
Chevrolet;Cruze;1.7 TD MT (110 hp);1429;ICEV-d;Lower medium
Chevrolet;Cruze;1.7 TD MT (130 hp);1429;ICEV-d;Lower medium
Chevrolet;Cruze;1.8 AT (141 hp);1319;ICEV-p;Lower medium
Chevrolet;Cruze;1.8 MT (141 hp);1310;ICEV-p;Lower medium
Chevrolet;Cruze;1.4 Turbo AT (140 hp);1415;ICEV-p;Lower medium
Chevrolet;Cruze;1.4 Turbo MT (140 hp);1405;ICEV-p;Lower medium
Chevrolet;Cruze;1.6 MT (124 hp);1360;ICEV-p;Lower medium
Chevrolet;Cruze;1.7 TD MT (110 hp);1405;ICEV-d;Lower medium
Chevrolet;Cruze;1.7 TD MT (130 hp);1405;ICEV-d;Lower medium
Chevrolet;Cruze;1.8 AT (141 hp);1400;ICEV-p;Lower medium
Chevrolet;Cruze;1.8 MT (141 hp);1370;ICEV-p;Lower medium
Chevrolet;Cruze;2.0 TD AT (163 hp);1405;ICEV-d;Lower medium
Chevrolet;Cruze;2.0 TD MT (163 hp);1405;ICEV-d;Lower medium
Opel;Zafira;1.6 MT (115 hp);1505;ICEV-p;Van
Opel;Zafira;1.6 CNG MT (94 hp);1565;ICEV-g;Van
Opel;Zafira;1.7 CDTI MT (110 hp);1513;ICEV-d;Van
Opel;Zafira;1.7 CDTI MT (125 hp);1513;ICEV-d;Van
Opel;Zafira;1.8 Easytronic (140 hp);1505;ICEV-p;Van
Opel;Zafira;1.8 LPG MT (140 hp);1403;ICEV-g;Van
Opel;Zafira;1.8 MT (140 hp);1505;ICEV-p;Van
Citroen;C4;1.6 VTi AT (120 hp);1340;ICEV-p;Lower medium
Citroen;C4;1.6 VTi MT (116 hp);1330;ICEV-p;Lower medium
Opel;Zafira;1.9 CDTi AT (120 hp);1650;ICEV-d;Van
Opel;Zafira;1.9 CDTi AT (150 hp);1643;ICEV-d;Van
Opel;Zafira;1.9 CDTI MT (150 hp);1528;ICEV-d;Van
Opel;Zafira;2.2 AT (150 hp);1503;ICEV-p;Van
Opel;Zafira;2.2 MT (150 hp);1470;ICEV-p;Van
Opel;Zafira;1.6 MT (100 hp);1293;ICEV-p;Van
Opel;Zafira;1.8 AT (125 hp);1355;ICEV-p;Van
Citroen;DS3;1.4 VTi MT (95 hp);1075;ICEV-p;Small
Citroen;DS3;1.6 VTi MT (120 hp);1075;ICEV-p;Small
Dacia;Logan;1.5 D MT (86 hp);1150;ICEV-d;Lower medium
Dacia;Logan;1.5 D MT (68 hp);1140;ICEV-d;Lower medium
Dodge;Challenger;3.5 V6 4AT SE (253 hp);1687;ICEV-p;Large
Dodge;Challenger;5.7 V8 AT R/T (375 hp);1833;ICEV-p;Large
Dodge;Challenger;5.7 V8 MT R/T (381 hp);1852;ICEV-p;Large
Opel;Zafira;1.8 MT (125 hp);1335;ICEV-p;Van
Opel;Zafira;2.0 DTi AT (100 hp);1403;ICEV-d;Van
Opel;Zafira;2.0 DTi MT (100 hp);1403;ICEV-d;Van
Opel;Zafira;2.2 AT (147 hp);1385;ICEV-p;Van
Opel;Zafira;2.2 MT (147 hp);1365;ICEV-p;Van
Opel;Zafira;2.2 DTI MT (125 hp);1460;ICEV-d;Van
Opel;Zafira;2.0T MT (240 hp);1505;ICEV-p;Van
Opel;Zafira;1.6 CNG Turbo MT (150 hp);1635;ICEV-g;Van
Opel;Zafira;2.0 DTI MT (85 hp);1403;ICEV-d;Van
Opel;Zafira;1.6 CNG MT (94 hp);1405;ICEV-g;Van
Opel;Zafira;1.6 MT (105 hp);1316;ICEV-p;Van
Opel;Zafira;1.8 MT (140 hp);1336;ICEV-p;Van
Opel;Zafira;1.8 Easytronic (140 hp);1336;ICEV-p;Van
Ford;Fiesta;1.0 MT (80 hp);1055;ICEV-p;Small
Ford;Fiesta;1.5 MT (112 hp);1054;ICEV-p;Small
Ford;Fiesta;1.6 Ti-VCT PowerShift (120 hp);1098;ICEV-p;Small
Ford;Fiesta;1.6 TDCi MT (95 hp);1033;ICEV-d;Small
Ford;Fiesta;1.0 EcoBoost MT (100 hp);1091;ICEV-p;Small
Ford;Fiesta;1.0 EcoBoost MT (125 hp);1091;ICEV-p;Small
Ford;Fiesta;1.0 MT (80 hp);1045;ICEV-p;Small
Ford;Fiesta;1.5 MT (112 hp);1054;ICEV-p;Small
Ford;Fiesta;1.6 Ti-VCT PowerShift (120 hp);1089;ICEV-p;Small
Ford;Fiesta;1.6 TDCi  MT (95 hp);1023;ICEV-d;Small
Ford;Focus;1.0 EcoBoost MT (100 hp);1302;ICEV-p;Lower medium
Ford;Focus;1.6 MT (125 hp);1296;ICEV-p;Lower medium
Ford;Focus;1.6 PowerShift (105 hp);1324;ICEV-p;Lower medium
Ford;Focus;1.6 PowerShift (125 hp);1324;ICEV-p;Lower medium
Ford;Focus;1.6 MT (105 hp);1290;ICEV-p;Lower medium
Ford;Focus;1.6 FlexiFuel MT (150 hp);1340;ICEV-p;Lower medium
Ford;Focus;1.6 EcoBoost MT (150 hp);1340;ICEV-p;Lower medium
Ford;Focus;1.6 EcoBoost MT (182 hp);1340;ICEV-p;Lower medium
Ford;Focus;1.6 MT (85 hp);1290;ICEV-p;Lower medium
Ford;Focus;1.6 TDCi MT (115 hp);1350;ICEV-d;Lower medium
Ford;Focus;1.6 TDCi MT (95 hp);1345;ICEV-d;Lower medium
Ford;Focus;2.0 PowerShift (150 hp);1348;ICEV-p;Lower medium
Ford;Focus;2.0 PowerShift (160 hp);1331;ICEV-p;Lower medium
Ford;Focus;2.0 MT (150 hp);1333;ICEV-p;Lower medium
Ford;Focus;2.0 MT (160 hp);1319;ICEV-p;Lower medium
Ford;Focus;2.0 TDCi MT (140 hp);1429;ICEV-d;Lower medium
Ford;Focus;2.0 TDCi MT (163 hp);1429;ICEV-d;Lower medium
Ford;Focus;1.0 EcoBoost MT (100 hp);1276;ICEV-p;Lower medium
Ford;Focus;1.6 MT (125 hp);1276;ICEV-p;Lower medium
Ford;Focus;1.6 TDCi ECOnetic 99 MT (105 hp);1350;ICEV-d;Lower medium
Ford;Focus;1.6 PowerShift (125 hp);1316;ICEV-p;Lower medium
Ford;Focus;1.6 MT (105 hp);1270;ICEV-p;Lower medium
Ford;Focus;1.6 EcoBoost MT (150 hp);1333;ICEV-p;Lower medium
Ford;Focus;1.6 EcoBoost MT (182 hp);1333;ICEV-p;Lower medium
Ford;Focus;1.6 MT (85 hp);1270;ICEV-p;Lower medium
Ford;Focus;1.6 FlexiFuel MT (150 hp);1333;ICEV-p;Lower medium
Ford;Focus;1.6 TDCi MT (115 hp);1344;ICEV-d;Lower medium
Ford;Focus;2.0 PowerShift (150 hp);1337;ICEV-p;Lower medium
Ford;Focus;2.0 PowerShift (160 hp);1337;ICEV-p;Lower medium
Ford;Focus;2.0 MT (150 hp);1323;ICEV-p;Lower medium
Ford;Focus;2.0 MT (160 hp);1324;ICEV-p;Lower medium
Ford;Focus;2.0 TDCi MT (140 hp);1421;ICEV-d;Lower medium
Ford;Focus;2.0 TDCi MT (163 hp);1421;ICEV-d;Lower medium
Ford;Focus;1.0 EcoBoost MT (100 hp);1313;ICEV-p;Lower medium
Ford;Focus;1.0 EcoBoost MT (125 hp);1316;ICEV-p;Lower medium
Ford;Focus;1.6 TDCi ECOnetic 88 MT (105 hp);1374;ICEV-d;Lower medium
Ford;Focus;1.6 PowerShift (125 hp);1341;ICEV-p;Lower medium
Ford;Focus;1.6 MT (105 hp);1307;ICEV-p;Lower medium
Ford;Focus;1.6 MT (125 hp);1312;ICEV-p;Lower medium
Ford;Focus;1.6 EcoBoost MT (150 hp);1358;ICEV-p;Lower medium
Ford;Focus;1.6 EcoBoost MT (182 hp);1358;ICEV-p;Lower medium
Ford;Focus;1.6 MT (85 hp);1307;ICEV-p;Lower medium
Ford;Focus;1.6 FlexiFuel MT (150 hp);1358;ICEV-p;Lower medium
Ford;Focus;2.0 PowerShift (150 hp);1362;ICEV-p;Lower medium
Ford;Focus;2.0 MT (150 hp);1323;ICEV-p;Lower medium
Ford;Focus;2.0 TDCi MT (140 hp);1446;ICEV-d;Lower medium
Ford;Focus;2.0 TDCi MT (163 hp);1446;ICEV-d;Lower medium
Opel;Zafira;1.9 CDTI MT (150 hp);1457;ICEV-d;Van
Opel;Zafira;1.9 CDTI MT (100 hp);1613;ICEV-d;Van
Opel;Zafira;1.9 CDTI MT (120 hp);1441;ICEV-d;Van
Opel;Zafira;1.9 CDTI Sequential (150 hp);1457;ICEV-d;Van
Opel;Zafira;1.9 CDTI Sequential (120 hp);1441;ICEV-d;Van
Ford;Mustang;5.0 MT (426 hp);1530;ICEV-p;Medium
Opel;Zafira;2.0 Turbo MT (200 hp);1437;ICEV-p;Van
Geely;Emgrand 7;1.5 MT (106 hp);1340;ICEV-p;Lower medium
Geely;Emgrand 7;1.8 MT (129 hp);1340;ICEV-p;Lower medium
Opel;Zafira;2.2 AT (150 hp);1396;ICEV-p;Van
Opel;Zafira;2.2 MT (150 hp);1396;ICEV-p;Van
Opel;Zafira;2.0 Turbo MT (200 hp);1540;ICEV-p;Van
Opel;Zafira;2.0 Turbo MT (192 hp);1540;ICEV-p;Van
Honda;Accord;2.4 AT (180 hp);1495;ICEV-p;Medium
Honda;Accord;2.4 MT (180 hp);1495;ICEV-p;Medium
Honda;Accord;3.5 AT (281 hp);1495;ICEV-p;Large
Opel;Zafira;1.4 AT (140 hp);1628;ICEV-p;Van
Opel;Zafira;1.4 MT (120 hp);1628;ICEV-p;Van
Opel;Zafira;1.4 LPG MT (140 hp);1679;ICEV-g;Van
Opel;Zafira;1.4 MT (140 hp);1628;ICEV-p;Van
Opel;Zafira;1.6 AT (170 hp);1701;ICEV-p;Van
Opel;Zafira;1.6 CNG MT (150 hp);1716;ICEV-g;Van
Opel;Zafira;1.6 MT (200 hp);1664;ICEV-p;Van
Opel;Zafira;1.6 D MT (134 hp);1701;ICEV-d;Van
Opel;Zafira;1.6 D MT (120 hp);1701;ICEV-d;Van
Opel;Zafira;2.0 D AT (130 hp);1788;ICEV-d;Van
Opel;Zafira;2.0 D AT (170 hp);1788;ICEV-d;Van
Opel;Zafira;2.0 D MT (170 hp);1733;ICEV-d;Van
Hyundai;Genesis;3.0 AT (249 hp);1965;ICEV-p;Large
Hyundai;Genesis;3.0 AT AWD (249 hp);2045;ICEV-p;Large
Hyundai;Genesis;3.8 AT AWD (315 hp);2055;ICEV-p;Large
Hyundai;i20;1.1 CRDi blue MT (75 hp);1165;ICEV-d;Lower medium
Hyundai;i20;1.4 AT (100 hp);1154;ICEV-p;Lower medium
Hyundai;i20;1.4 CRDi MT (90 hp);1240;ICEV-d;Lower medium
Hyundai;i30;1.4 MT (100 hp);1260;ICEV-p;Lower medium
Hyundai;i30;1.4 TD MT (90 hp);1360;ICEV-d;Lower medium
Hyundai;i30;1.6 AT (130 hp);1295;ICEV-p;Lower medium
Hyundai;i30;1.6 MT (130 hp);1262;ICEV-p;Lower medium
Hyundai;i30;1.6 TD AT (128 hp);1385;ICEV-d;Lower medium
Hyundai;i30;1.6 TD MT (128 hp);1365;ICEV-d;Lower medium
Hyundai;i30;1.4 MT (100 hp);1260;ICEV-p;Lower medium
Hyundai;i30;1.4 TD MT (90 hp);1355;ICEV-d;Lower medium
Hyundai;i30;1.6 AT (130 hp);1295;ICEV-p;Lower medium
Hyundai;i30;1.6 MT (130 hp);1262;ICEV-p;Lower medium
Hyundai;i30;1.6 TD AT (110 hp);1385;ICEV-d;Lower medium
Hyundai;i30;1.6 AT (120 hp);1289;ICEV-p;Lower medium
Hyundai;i30;1.6 TD MT (110 hp);1365;ICEV-d;Lower medium
Hyundai;i30;1.6 MT (120 hp);1269;ICEV-p;Lower medium
Hyundai;i30;1.6 AT (130 hp);1324;ICEV-p;Lower medium
Hyundai;i30;1.4 TD MT (90 hp);1397;ICEV-d;Lower medium
Hyundai;i30;1.6 MT (130 hp);1290;ICEV-p;Lower medium
Hyundai;i30;1.6 TD AT (128 hp);1423;ICEV-d;Lower medium
Hyundai;i30;1.6 TD MT (128 hp);1423;ICEV-d;Lower medium
GMC;Yukon;5.3 AT XL 4WD (324 hp);2544;ICEV-p;SUV
GMC;Yukon;5.3 AT (320 hp);2390;ICEV-p;SUV
GMC;Yukon;6.2 AT (385 hp);2556;ICEV-p;SUV
GMC;Yukon;6.2 AT 4WD (385 hp);2556;ICEV-p;SUV
Skoda;Yeti;1.6 AT (110 hp);1345;ICEV-p;SUV
Skoda;Yeti;1.6 MT (110 hp);1320;ICEV-p;SUV
Skoda;Yeti;1.4 TSI DSG (125 hp);1395;ICEV-p;SUV
Skoda;Yeti;1.4 TSI MT (125 hp);1395;ICEV-p;SUV
Skoda;Yeti;2.0 TDI DSG 4x4 (150 hp);1510;ICEV-d;SUV
Hyundai;Sonata;2.0 MPi AT (150 hp);1475;ICEV-p;Large
Hyundai;Sonata;2.0 T GDi AT (274 hp);1475;ICEV-p;Large
Hyundai;Sonata;2.0 MPi MT (150 hp);1460;ICEV-p;Large
Hyundai;Sonata;2.4 MPi AT (178 hp);1475;ICEV-p;Large
Hyundai;Sonata;2.4 MPi MT (178 hp);1470;ICEV-p;Large
Skoda;Yeti;2.0 TDI MT 4x4 (150 hp);1490;ICEV-d;SUV
Skoda;Yeti;2.0 TDI MT (150 hp);1411;ICEV-d;SUV
Subaru;XV;1.6 CVT AWD (114 hp);1400;ICEV-p;SUV
Subaru;XV;1.6 MT AWD (114 hp);1365;ICEV-p;SUV
Subaru;XV;2.0 CVT AWD (150 hp);1415;ICEV-p;SUV
Subaru;XV;2.0 MT AWD (150 hp);1385;ICEV-p;SUV
Subaru;XV;2.0-S CVT AWD (150 hp);1430;ICEV-p;SUV
Subaru;XV;2.0i AWD 6MT (150 hp);1535;ICEV-p;SUV
Subaru;XV;2.0i AWD CVT (150 hp);1535;ICEV-p;SUV
Jaguar;F-Type;3.0 V6 AT (340 hp);1577;ICEV-p;Medium
Jaguar;F-Type;S 3.0 V6 AT (380 hp);1594;ICEV-p;Medium
Jaguar;F-Type;R 5.0 V8 AT (550 hp);1650;ICEV-p;Medium
Jaguar;F-Type;3.0 V6 AT (340 hp);1597;ICEV-p;Medium
Jaguar;F-Type;S 3.0 V6 AT (380 hp);1614;ICEV-p;Medium
Jaguar;F-Type;S 5.0 V8 AT (495 hp);1665;ICEV-p;Medium
Jaguar;XF;2.0 AT (240 hp);1660;ICEV-p;Large
Jaguar;XF;3.0 AT (340 hp);1770;ICEV-p;Large
Jaguar;XF;3.0 AT AWD (340 hp);1880;ICEV-p;Large
Jaguar;XF;3.0 D AT (275 hp);1770;ICEV-d;Large
Jaguar;XF;3.0 AT (238 hp);1690;ICEV-p;Large
Subaru;XV;2.0i-S AWD CVT (150 hp);1535;ICEV-p;SUV
Subaru;XV;2.0 MT AWD (154 hp);1412;ICEV-p;SUV
Subaru;XV;2.0 CVT AWD (154 hp);1432;ICEV-p;SUV
Subaru;XV;1.6 CVT AWD (114 hp);1432;ICEV-p;SUV
Subaru;XV;2.0 CVT AWD (150 hp);1441;ICEV-p;SUV
Nissan;X-Trail;2.0 CVT AWD (141 hp);1550;ICEV-p;SUV
Nissan;X-Trail;2.0 MT AWD (141 hp);1515;ICEV-p;SUV
Nissan;X-Trail;2.0 TD AT AWD (150 hp);1685;ICEV-d;SUV
Nissan;X-Trail;2.0 TD MT  AWD (150 hp);1640;ICEV-d;SUV
Nissan;X-Trail;2.0 TD MT  AWD (173 hp);1690;ICEV-d;SUV
Nissan;X-Trail;2.5 CVT AWD (169 hp);1587;ICEV-p;SUV
Kia;Cee'd;1.6 T-GDi MT (204 hp);1359;ICEV-p;Lower medium
Kia;Cee'd;1.4 MT (100 hp);1258;ICEV-p;Lower medium
Kia;Cee'd;1.4 CRDi MT (90 hp);1365;ICEV-d;Lower medium
Kia;Cee'd;1.6 AT (129 hp);1296;ICEV-p;Lower medium
Kia;Cee'd;1.6 MT (129 hp);1263;ICEV-p;Lower medium
Kia;Cee'd;1.6 CRDi AT (128 hp);1385;ICEV-d;Lower medium
Kia;Cee'd;1.6 CRDi MT (128 hp);1375;ICEV-d;Lower medium
Kia;Cee'd;1.6 T-GDi MT (204 hp);1382;ICEV-p;Lower medium
Kia;Cerato;2.0 AT (143 hp);1300;ICEV-p;Lower medium
Kia;Cerato;2.0 MT (143 hp);1300;ICEV-p;Lower medium
Kia;Optima;2.4 AT (180 hp);1480;ICEV-p;Large
Kia;Picanto;1.0 MT (69 hp);840;ICEV-p;Mini
Kia;Picanto;1.2 AT (85 hp);870;ICEV-p;Mini
Kia;Picanto;1.2 AT (85 hp);870;ICEV-p;Mini
Kia;Rio;1.4 AT (107 hp);1140;ICEV-p;Lower medium
Kia;Rio;1.4 MT (107 hp);1115;ICEV-p;Lower medium
Kia;Rio;1.6 AT (123 hp);1140;ICEV-p;Lower medium
Kia;Rio;1.6 MT (123 hp);1115;ICEV-p;Lower medium
Kia;Rio;1.6 AT (123 hp);1145;ICEV-p;Lower medium
Kia;Rio;1.6 MT (123 hp);1120;ICEV-p;Lower medium
Nissan;X-Trail;2.0 MT AWD (141 hp);1482;ICEV-p;SUV
Nissan;X-Trail;2.0 DCI AT AWD (150 hp);1637;ICEV-d;SUV
Nissan;X-Trail;2.0 DCI MT AWD (150 hp);1625;ICEV-d;SUV
Nissan;X-Trail;2.5 CVT AWD (169 hp);1565;ICEV-p;SUV
Nissan;X-Trail;2.0 CVT AWD (141 hp);1514;ICEV-p;SUV
Nissan;X-Trail;2.0 AT AWD (140 hp);1400;ICEV-p;SUV
Kia;Soul;1.6 AT (124 hp);1315;ICEV-p;Lower medium
Kia;Soul;1.6 AT (132 hp);1315;ICEV-p;Lower medium
Kia;Soul;1.6 MT (124 hp);1282;ICEV-p;Lower medium
Kia;Soul;1.6 VGT AT (128 hp);1406;ICEV-d;Lower medium
Nissan;X-Trail;2.0 MT AWD (140 hp);1390;ICEV-p;SUV
Nissan;X-Trail;2.0 GT MT AWD (280 hp);1460;ICEV-p;SUV
Nissan;X-Trail;2.2 DCI MT AWD (114 hp);1500;ICEV-d;SUV
Nissan;X-Trail;2.2 DCI MT AWD (136 hp);1515;ICEV-d;SUV
Nissan;X-Trail;2.5 AT AWD (165 hp);1420;ICEV-p;SUV
Nissan;X-Trail;2.5 MT AWD (165 hp);1410;ICEV-p;SUV
Nissan;X-Trail;1.6 dCi Xtronic (130 hp);1615;ICEV-d;SUV
Nissan;X-Trail;1.6 dCi MT 4WD (130 hp);1655;ICEV-d;SUV
Nissan;X-Trail;1.6 dCi MT (130 hp);1575;ICEV-d;SUV
Nissan;X-Trail;2.0 CVT AWD (144 hp);1566;ICEV-p;SUV
Nissan;X-Trail;2.0 CVT (144 hp);1480;ICEV-p;SUV
Nissan;X-Trail;2.0 MT (144 hp);1445;ICEV-p;SUV
Nissan;X-Trail;2.5 CVT AWD (171 hp);1586;ICEV-p;SUV
Nissan;X-Trail;2.0 DCI MT AWD (173 hp);1655;ICEV-d;SUV
Nissan;X-Trail;2.5 MT AWD (169 hp);1544;ICEV-p;SUV
Lamborghini;Aventador;6.5 AMT AWD (700 hp);1575;ICEV-p;Large
Nissan;X-Trail;2.5 MT AWD (169 hp);1544;ICEV-p;SUV
Nissan;X-Trail;2.0 CVT Hybrid FWD (147 hp);1440;HEV-p;SUV
Nissan;X-Trail;2.0 CVT AWD (147 hp);1566;ICEV-p;SUV
Nissan;X-Trail;2.0 CVT Hybrid AWD (147 hp);1500;HEV-p;SUV
Nissan;X-Trail;2.2 DCI AT AWD (114 hp);1500;ICEV-d;SUV
Nissan;X-Trail;2.0 AT AWD (140 hp);1400;ICEV-p;SUV
Nissan;X-Trail;2.0 GT MT AWD (280 hp);1460;ICEV-p;SUV
Nissan;X-Trail;2.0 MT AWD (140 hp);1390;ICEV-p;SUV
Nissan;X-Trail;2.2 DCI AT AWD (114 hp);1500;ICEV-d;SUV
Nissan;X-Trail;2.2 DCI MT AWD (114 hp);1500;ICEV-d;SUV
Nissan;X-Trail;2.5 AT AWD (165 hp);1420;ICEV-p;SUV
Nissan;X-Trail;2.5 MT AWD (165 hp);1410;ICEV-p;SUV
Nissan;X-Trail;1.6 dCi MT 4WD (131 hp);1622;ICEV-d;SUV
Nissan;X-Trail;2.0 MT (144 hp);1453;ICEV-p;SUV
Nissan;X-Trail;2.0 CVT AWD (144 hp);1627;ICEV-p;SUV
Maserati;Ghibli;3.0 V6 AT (330 hp);1810;ICEV-p;Large
Maserati;Ghibli;S 3.0 V6 AT (410 hp);1810;ICEV-p;Large
Maserati;Ghibli;S Q4 3.0 V6 AT (410 hp);1810;ICEV-p;Large
Maserati;Ghibli;Diesel 3.0 V6 AT (275 hp);1835;ICEV-d;Large
Maserati;GranTurismo;4.7 AT (460 hp);1780;ICEV-p;Large
Maserati;GranTurismo;4.2 AT (405 hp);1880;ICEV-p;Large
Maserati;Quattroporte;S Q4 3.0 AT (410 hp);1920;ICEV-p;Large
Maserati;Quattroporte;S 3.0 AT (410 hp);1860;ICEV-p;Large
Maserati;Quattroporte;Diesel 3.0 AT (275 hp);1885;ICEV-d;Large
Maserati;Quattroporte;GTS 3.8 AT (530 hp);1900;ICEV-p;Large
Mazda;2;1.3 MT (86 hp);995;ICEV-p;Small
Mazda;2;1.5 AT (102 hp);1050;ICEV-p;Small
Mazda;2;1.5 MT (102 hp);1030;ICEV-p;Small
Mazda;2;1.3 MT (75 hp);1035;ICEV-p;Small
Mazda;2;1.5 AT (103 hp);1065;ICEV-p;Small
Mazda;2;1.5 MT (103 hp);1045;ICEV-p;Small
Mazda;2;1.6 MZ-CD MT (95 hp);1025;ICEV-d;Small
Mazda;6;2.5 SKYACTIV-G AT (186 hp);1466;ICEV-p;Large
Mazda;Familia;1.5 AT 4WD (110 hp);1230;ICEV-p;Lower medium
Mazda;Familia;1.5 MT 4WD (110 hp);1200;ICEV-p;Lower medium
Nissan;X-Trail;2.0 CVT (144 hp);1536;ICEV-p;SUV
Nissan;X-Trail;2.5 CVT AWD (171 hp);1649;ICEV-p;SUV
Nissan;X-Trail;2.0 CVT Hybrid FWD (147 hp);1450;HEV-p;SUV
Nissan;X-Trail;2.0 CVT Hybrid AWD (147 hp);1510;HEV-p;SUV
Cadillac;XT5;3.6 AT (314 hp);1808;ICEV-p;SUV
Cadillac;XT5;3.6 AT AWD (314 hp);1931;ICEV-p;SUV
Cadillac;XT5;2.0 AT (258 hp);1808;ICEV-p;SUV
Cadillac;XT5;2.0 AT AWD (258 hp);1931;ICEV-p;SUV
Alpina;XD3;3.0 BITURBO SWITCH-TRONIC AWD (350 hp);1910;ICEV-d;SUV
Alpina;XD3;3.0 BITURBO SWITCH-TRONIC AWD (350 hp);1910;ICEV-d;SUV
Volvo;XC90;2.5 T5 MT AWD (5 places) (210 hp);1976;ICEV-p;SUV
Volvo;XC90;2.4 D5 Turbo Geartronic AWD (163 hp);2085;ICEV-d;SUV
Volvo;XC90;2.4 D5 Turbo MT AWD (7 places) (163 hp);2072;ICEV-d;SUV
Volvo;XC90;2.9 T6 Turbo Geartronic AWD (272 hp);2091;ICEV-p;SUV
Volvo;XC90;4.4 Geartronic AWD (315 hp);2056;ICEV-p;SUV
Volvo;XC90;2.4 D5 MT AWD (5 places) (185 hp);2092;ICEV-d;SUV
Volvo;XC90;2.0 T6 Drive-E AT AWD (7 places) (320 hp);2004;ICEV-p;SUV
Volvo;XC90;2.0 T6 Drive-E AT AWD (5 places) (310 hp);2113;ICEV-p;SUV
Volvo;XC90;2.0 D4 Drive-E AT AWD (7 places) (190 hp);1969;ICEV-d;SUV
Volvo;XC90;2.4 D5 Turbo Geartronic AWD (185 hp);2033;ICEV-d;SUV
Volvo;XC90;2.4 D5 Turbo MT AWD (163 hp);2072;ICEV-d;SUV
Volvo;XC90;2.0 D4 Drive-E AT AWD (5 places) (190 hp);1969;ICEV-d;SUV
Volvo;XC90;2.0 D5 Drive-E AT AWD (5 places) (235 hp);1967;ICEV-d;SUV
Volvo;XC90;2.0 AT AWD D5 (5 places) (225 hp);1969;ICEV-d;SUV
Volvo;XC90;2.0 D5 Drive-E AT AWD (7 places) (235 hp);2000;ICEV-d;SUV
